FID,GEOMETRIA,gml_id,ID_EQ_ED,NOME,INSTANCIA,TIPO_LOGRADOURO,LOGRADOURO,NUMERO,COMPLEMENTO,BAIRRO,REGIONAL
ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.80,POINT (612305.01721571 7807042.64416172),ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.0.Umei.EMEI CURUMINS,0,EMEI CURUMINS,Umei,RUA,CECILIA TRINDADE SILVA,221,,Jardim Felicidade,NORTE
ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.81,POINT (610583.30674802 7794570.41632041),ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.0.Umei.EMEI VILA ESTRELA,0,EMEI VILA ESTRELA,Umei,RUA,PRIMAVERA,60,,Santo Antônio,CENTRO-SUL
ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.82,POINT (601728.47433754 7786797.74814512),ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.0.Umei.EMEI PETRÓPOLIS,0,EMEI PETRÓPOLIS,Umei,RUA,FREDERICO BOY PRUSSIANO,107,,Petrópolis,BARREIRO
ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.83,POINT (610783.36215092 7807596.37464317),ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.0.Umei.EMEI VILA CLÓRIS,0,EMEI VILA CLÓRIS,Umei,RUA,DAS GAIVOTAS,838,,Xodó-Marize,NORTE
ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.84,POINT (603620.79868151 7787109.34612804),ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.0.Umei.EMEI SOLAR URUCUIA,0,EMEI SOLAR URUCUIA,Umei,RUA,W CINCO,411,,Pongelupe,BARREIRO
ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.85,POINT (610680.04973136 7809839.58009407),ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.0.Umei.EMEI JAQUELINE,0,EMEI JAQUELINE,Umei,,,,,,
ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.86,POINT (615126.44683133 7805114.10595088),ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.0.Umei.EMEI BELMONTE,0,EMEI BELMONTE,Umei,RUA,DOM SILVERIO GOMES PIMENTA,325,,Belmonte,NORDESTE
ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.87,POINT (615304.21951902 7802234.07671444),ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.0.Umei.EMEI GOIÂNIA,0,EMEI GOIÂNIA,Umei,RUA,JOSE ARCANJO SANTIAGO,300,,Goiânia,NORDESTE
ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.88,POINT (608710.46933293 7807701.42412181),ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.0.Umei.EMEI SÃO JOÃO BATISTA,0,EMEI SÃO JOÃO BATISTA,Umei,RUA,PROFESSOR AIMORE DUTRA,514,,São João Batista,VENDA NOVA
ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.89,POINT (603055.03388157 7802861.68407982),ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.0.Umei.EMEI URCA CONFISCO,0,EMEI URCA CONFISCO,Umei,RUA,EXPEDICIONARIO PAULO DE SOUZA,701,,Confisco,PAMPULHA
ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.90,POINT (604269.91326165 7807653.2658041),ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.0.Umei.EMEI NAVEGANTES,0,EMEI NAVEGANTES,Umei,RUA,RADIALISTA JOSE JUNQUILHO,32,,Céu Azul,VENDA NOVA
ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.91,POINT (603055.68317389 7787074.47311685),ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.0.Umei.EMEI SOLAR RUBI,0,EMEI SOLAR RUBI,Umei,AVE,WARLEY APARECIDO MARTINS,730,,Solar do Barreiro,BARREIRO
ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.92,POINT (615200.42770567 7796882.34741354),ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.0.Umei.EMEI BALEIA,0,EMEI BALEIA,Umei,RUA,JURAMENTO,660,,Paraíso,LESTE
ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.93,POINT (611840.47644695 7804581.97190144),ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.0.Umei.EMEI MINASLÂNDIA,0,EMEI MINASLÂNDIA,Umei,RUA,MARIA MADALENA ESTEVES,95,,Minaslândia,NORTE
ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.94,POINT (612727.34672174 7805714.76726554),ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.0.Umei.EMEI GUARANI,0,EMEI GUARANI,Umei,RUA,PACAEMBU,10,,Guarani,NORTE
ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.95,POINT (610358.79690087 7801288.65481993),ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.0.Umei.EMEI PACAJÁ,0,EMEI PACAJÁ,Umei,RUA,CACHOEIRINHA,915,,Santa Cruz,NORDESTE
ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.96,POINT (608064.94765705 7806835.1023389),ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.0.Umei.EMEI SANTA BRANCA,0,EMEI SANTA BRANCA,Umei,RUA,CAMPISTA,70,,Santa Mônica,PAMPULHA
ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.97,POINT (616400.02448166 7805651.78919614),ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.0.Umei.EMEI PARQUE REAL,0,EMEI PARQUE REAL,Umei,RUA,TRES MIL E SETENTA E QUATRO,100,,Paulo VI,NORDESTE
ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.98,POINT (599257.46231553 7790755.6339823),ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.0.Umei.EMEI LINDÉIA,0,EMEI LINDÉIA,Umei,RUA,DOS PINHOS,10,,Lindéia,BARREIRO
ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.99,POINT (600093.03447332 7788785.89429059),ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.0.Umei.EMEI ITAIPU,0,EMEI ITAIPU,Umei,RUA,TINGUI,221,,CDI Jatobá,BARREIRO
ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.100,POINT (603459.60848586 7790353.34316057),ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.0.Umei.EMEI BARREIRO,0,EMEI BARREIRO,Umei,RUA,SAO PAULO DA CRUZ,65,,Barreiro,BARREIRO
ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.101,POINT (614793.94668136 7797370.79066644),ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.0.Umei.EMEI POMPÉIA,0,EMEI POMPÉIA,Umei,RUA,BELEM,1800,,Pompéia,LESTE
ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.102,POINT (615884.86296823 7808335.12747787),ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.0.Umei.EMEI MONTE AZUL,0,EMEI MONTE AZUL,Umei,RUA,CAPITAO EDUARDO,105,,Monte Azul,NORTE
ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.103,POINT (608951.13182257 7793482.3522116),ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.0.Umei.EMEI LUXEMBURGO,0,EMEI LUXEMBURGO,Umei,RUA,ACESSO BLOCO UM,200,,São Bento,CENTRO-SUL
ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.104,POINT (610540.20702516 7805193.71085168),ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.0.Umei.EMEI SÃO BERNARDO,0,EMEI SÃO BERNARDO,Umei,RUA,CECILIA PINTO,105,,São Bernardo,NORTE
ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.105,POINT (617065.35917087 7796762.35091286),ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.0.Umei.EMEI TAQUARIL,0,EMEI TAQUARIL,Umei,RUA,DESEMBARGADOR BRAULIO,3550,,Cidade Jardim Taquaril,LESTE
ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.106,POINT (608822.02659034 7798046.72757255),ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.0.Umei.EMEI SABINÓPOLIS,0,EMEI SABINÓPOLIS,Umei,RUA,SABINOPOLIS,120,,Carlos Prates,NOROESTE
ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.107,POINT (600878.42240825 7788789.93338651),ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.0.Umei.EMEI TIROL,0,EMEI TIROL,Umei,AVE,SOLFERINA RICCI PACE,70,,Tirol,BARREIRO
ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.108,POINT (608646.86759248 7799285.19213903),ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.0.Umei.EMEI NOVA ESPERANÇA,0,EMEI NOVA ESPERANÇA,Umei,AVE,AMERICO VESPUCIO,1998,,Caiçaras,NOROESTE
ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.109,POINT (603485.60162718 7805832.99514231),ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.0.Umei.EMEI BRAÚNAS,0,EMEI BRAÚNAS,Umei,RUA,AUREA ELIZA VALADAO,40,,Braúnas,PAMPULHA
ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.110,POINT (603728.02130962 7796923.33093611),ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.0.Umei.EMEI CALIFÓRNIA,0,EMEI CALIFÓRNIA,Umei,RUA,QUATRO MIL QUATROCENTOS E VINTE E NOVE,155,,Conjunto Califórnia I,NOROESTE
ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.111,POINT (608369.50818871 7794492.17214612),ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.0.Umei.EMEI SILVA LOBO,0,EMEI SILVA LOBO,Umei,AVE,SILVA LOBO,2250,,Nova Granada,OESTE
ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.112,POINT (606490.92303853 7805382.02410569),ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.0.Umei.EMEI SANTA AMÉLIA,0,EMEI SANTA AMÉLIA,Umei,RUA,MANOEL EUSTAQUIO,65,,Santa Amélia,PAMPULHA
ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.113,POINT (607217.27126116 7811344.25239167),ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.0.Umei.EMEI JARDIM DOS COMERCIÁRIOS,0,EMEI JARDIM DOS COMERCIÁRIOS,Umei,RUA,SETE DE OUTUBRO,600,,Jardim dos Comerciários,VENDA NOVA
ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.114,POINT (604726.09716069 7809268.39413169),ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.0.Umei.EMEI LAGOA,0,EMEI LAGOA,Umei,RUA,HELCIO PEREIRA FORTES,6,,Lagoa,VENDA NOVA
ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.115,POINT (602428.51077556 7799466.41708085),ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.0.Umei.EMEI COQUEIROS,0,EMEI COQUEIROS,Umei,RUA,ENEIDA,1485,,Coqueiros,NOROESTE
ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.116,POINT (606608.89604214 7798712.70589049),ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.0.Umei.EMEI JARDIM MONTANHES,0,EMEI JARDIM MONTANHES,Umei,RUA,LEOPOLDO PEREIRA,197,,Jardim Montanhês,NOROESTE
ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.117,POINT (608367.33934831 7793284.44152118),ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.0.Umei.EMEI VILA LEONINA,0,EMEI VILA LEONINA,Umei,RUA,DEZENOVE DE DEZEMBRO,331,,Alpes,OESTE
ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.118,POINT (606639.31408695 7791275.4199613),ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.0.Umei.EMEI PALMEIRAS,0,EMEI PALMEIRAS,Umei,RUA,MANUEL ALVES,100,,Palmeiras,OESTE
ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.119,POINT (605945.16837837 7801842.05576545),ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.0.Umei.EMEI OURO PRETO,0,EMEI OURO PRETO,Umei,RUA,GERALDINA CANDIDA DE JESUS,90,,Ouro Preto,PAMPULHA
ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.120,POINT (611126.94366906 7807986.39729714),ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.0.Umei.EMEI XODÓ MARISE,0,EMEI XODÓ MARISE,Umei,RUA,ALBERTO GOMES DA FONSECA,38,,Xodó-Marize,NORTE
ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.121,POINT (614293.55407522 7803525.34095052),ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.0.Umei.EMEI MARIA GORETTI,0,EMEI MARIA GORETTI,Umei,RUA,BARREIRO GRANDE,515,,Maria Goretti,NORDESTE
ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.122,POINT (616520.8104216 7806678.1757625),ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.0.Umei.EMEI PAULO VI,0,EMEI PAULO VI,Umei,RUA,NEBLINA,210,,Conjunto Paulo VI,NORDESTE
ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.123,POINT (602435.91505153 7795501.20297514),ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.0.Umei.EMEI CAMARGOS,0,EMEI CAMARGOS,Umei,RUA,GENTIL PORTUGAL DO BRASIL,61,,Camargos,OESTE
ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.124,POINT (608767.91875332 7809885.2813115),ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.0.Umei.EMEI SERRA VERDE,0,EMEI SERRA VERDE,Umei,RUA,JOSE MACHADO RIBEIRO,94,,Cenáculo,VENDA NOVA
ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.125,POINT (607007.58658697 7811636.3645306),ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.0.Umei.EMEI MANTIQUEIRA,0,EMEI MANTIQUEIRA,Umei,RUA,ARAMITA FRANCISCA DOS SANTOS,88,,Mantiqueira,VENDA NOVA
ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.126,POINT (612287.04069832 7803784.32991936),ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.0.Umei.EMEI PRIMEIRO DE MAIO,0,EMEI PRIMEIRO DE MAIO,Umei,RUA,CINCO DE JULHO,119,,Providência,NORTE
ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.127,POINT (603334.27076278 7788792.84248108),ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.0.Umei.EMEI MIRAMAR,0,EMEI MIRAMAR,Umei,RUA,TRES MARIAS,151,,Miramar,BARREIRO
ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.128,POINT (614608.12554817 7797206.55324581),ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.0.Umei.EMEI PARAÍSO,0,EMEI PARAÍSO,Umei,RUA,ITABIRITO,416,,Paraíso,LESTE
ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.129,POINT (601762.66199265 7788294.42148407),ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.0.Umei.EMEI LUCAS MONTEIRO MACHADO,0,EMEI LUCAS MONTEIRO MACHADO,Umei,RUA,SOLDADO WEVERSON DE ALMEIDA,350,,Vila Pinho,BARREIRO
ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.130,POINT (602221.71869539 7786966.74458211),ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.0.Umei.EMEI ÁGUAS CLARAS,0,EMEI ÁGUAS CLARAS,Umei,RUA,CLEMENTE BORGES DOS SANTOS,150,,Águas Claras,BARREIRO
ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.131,POINT (609912.72694456 7798907.70677361),ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.0.Umei.EMEI PEDREIRA PRADO LOPES,0,EMEI PEDREIRA PRADO LOPES,Umei,RUA,CARMO DO RIO CLARO,203,,Pedreira Prado Lopes,NOROESTE
ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.132,POINT (608629.87213821 7794530.4645195),ESCOLAS_MUNICIPAIS_EDUCACAO_INFANTIL.0.Umei.EMEI GRAJAÚ,0,EMEI GRAJAÚ,Umei,RUA,SANTA INES,75,,São Jorge II,OESTE
